"temperature_2m","windspeed_100m","sin_wd_100","Power"
1.8,8.63,0.707106781186548,0.2582
1.8,7.92,0.601815023152048,0.2744
1.9,7.24,0.573576436351046,0.2821
4.9,7.69,0.529919264233205,0.2814
4.8,8.21,0.559192903470747,0.2807
5.1,8.01,0.484809620246337,0.28
6.3,8.11,0.5,0.2793
9,8.14,0.438371146789077,0.2786
12.2,7.75,0.342020143325669,0.2779
15.2,6.96,0.275637355816999,0.2596
17.7,6.24,0.104528463267654,0.2237
19.8,5.18,-0.17364817766693,0.1879
20.9,4.7,-0.0174524064372836,0.1521
20.5,4.4,0.0174524064372834,0.1162
16.5,4.2,-0.20791169081776,0.0804
17.7,5.68,-0.438371146789077,0.0705
15.5,3.83,-0.754709580222772,0.0864
16.1,4.81,-0.707106781186547,0.1023
16.4,6,-0.798635510047293,0.1182
16.1,5.7,-0.965925826289068,0.1341
16.6,5.7,-0.999847695156391,0.15
17.2,6.04,-0.992546151641322,0.1659
17.4,6.35,-0.992546151641322,0.1818
17.8,6.45,-0.974370064785235,0.1977
18.2,6.73,-0.981627183447664,0.2136
18.4,6.69,-0.927183854566787,0.2295
18.3,6.38,-0.754709580222772,0.2275
18.9,7.18,-0.573576436351046,0.2075
17.2,6.51,-0.309016994374948,0.1875
16.3,6.84,-0.104528463267653,0.1675
16.2,7.32,-0.0697564737441256,0.1475
17.2,5.7,0.0174524064372835,0.1275
18.3,4.9,0.0174524064372835,0.1075
18.7,5.22,-0.0697564737441256,0.1209
18.9,5.72,-0.0871557427476583,0.1676
18.7,5.42,-0.0871557427476583,0.2144
18.5,4.6,-2.44921270764475e-16,0.2611
17.3,6.41,-0.0523359562429444,0.3079
15.8,7,-0.0348994967025008,0.3546
13.5,7.62,0.0697564737441253,0.373
13.3,7.54,0.104528463267653,0.3631
12.5,7.34,0.104528463267653,0.3531
11.8,7.61,0.0523359562429438,0.3432
11.4,7.1,-2.44921270764475e-16,0.3333
11.1,6.9,-0.0174524064372836,0.3233
10.9,6.9,-2.44921270764475e-16,0.3134
10.8,6.52,0.0697564737441253,0.3034
10.7,6.31,0.0523359562429438,0.2935
10.6,6.3,0.0174524064372835,0.2835
10.3,5.9,0.0174524064372835,0.2736
9.8,5.5,0.034899496702501,0.2637
12.7,5.19,0.275637355816999,0.2537
12.9,4.73,0.224951054343865,0.2438
12.9,4.69,0.190808995376545,0.2338
13,4.24,0.258819045102521,0.2239
14.3,3.2,0.342020143325669,0.2139
15.5,2.4,0.292371704722737,0.204
16.7,1.52,0.390731128489274,0.1941
17.7,0.64,0.777145961456971,0.1841
18.6,0.5,0.798635510047293,0.1742
19,0.58,0.857167300702112,0.1642
19.3,0.67,0.891006524188368,0.1543
19,1.49,0.743144825477394,0.1443
17.7,2.75,0.544639035015027,0.1344
17.4,3.75,0.156434465040231,0.1245
16.7,4.08,-0.190808995376545,0.1145
16.6,4.72,-0.3583679495453,0.1046
16.9,5.16,-0.529919264233205,0.0946
17,6.47,-0.529919264233205,0.0847
17.5,7.34,-0.484809620246337,0.0747
17.8,7.27,-0.529919264233205,0.0648
18,7.22,-0.601815023152048,0.0549
18.1,7.11,-0.629320391049838,0.0449
18.1,6.86,-0.719339800338651,0.035
18.1,6.9,-0.777145961456971,0.0311
17.1,9.14,-0.669130606358858,0.0332
17,9.05,-0.707106781186547,0.0354
16.6,9.19,-0.719339800338651,0.0375
17.8,9.69,-0.694658370458997,0.0396
19.7,9.56,-0.669130606358858,0.0418
21.6,9.49,-0.669130606358858,0.0439
23.9,8.51,-0.642787609686539,0.045
25.8,8.15,-0.669130606358858,0.045
27.2,7.64,-0.681998360062498,0.045
28.1,7.92,-0.681998360062498,0.045
28,8.35,-0.669130606358858,0.045
26.4,7.98,-0.788010753606722,0.045
22.6,8.13,-0.829037572555042,0.0448
22.6,8.1,-0.898794046299167,0.0445
21.9,7.64,-0.970295726275996,0.0441
20.9,7.2,-1,0.0437
20.3,7.06,-0.978147600733806,0.0434
19.8,6.71,-0.882947592858927,0.043
19,6.16,-0.73135370161917,0.0427
18.3,5.88,-0.573576436351046,0.0423
18,6.17,-0.292371704722737,0.042
18.5,5.94,-0.121869343405147,0.0416
18.8,5.5,-2.44921270764475e-16,0.0412
18.9,6.13,0.104528463267653,0.0409
18.1,5.71,0.190808995376545,0.0405
18.2,5.17,0.258819045102521,0.0402
17.7,4.44,0.241921895599668,0.0398
17.4,4.43,0.309016994374947,0.0395
17.7,4.08,0.190808995376545,0.0391
18.8,3.71,0.241921895599668,0.0388
20.1,3.13,0.292371704722737,0.0384
21.2,2.91,0.275637355816999,0.038
22,1.39,0.3583679495453,0.0377
22.6,1.36,0.292371704722737,0.0373
22.3,1.39,0.3583679495453,0.037
21.7,0.22,0.891006524188368,0.0366
18.8,1.71,0.121869343405148,0.0363
19,2.92,0.104528463267654,0.0359
18.1,3.83,-0.121869343405147,0.0355
17.9,5.24,-0.4067366430758,0.0352
18.4,6.27,-0.559192903470747,0.0348
19.2,6.91,-0.515038074910054,0.0345
19.8,8.15,-0.484809620246337,0.0341
19.9,9.64,-0.601815023152048,0.0338
20.6,9.77,-0.681998360062498,0.0334
21,10.38,-0.809016994374947,0.033
21.5,11.8,-0.809016994374947,0.0327
22.4,12.17,-0.882947592858927,0.0359
22.3,13.05,-0.927183854566787,0.0427
23.3,13.89,-0.984807753012208,0.0495
23.7,12.91,-0.999390827019096,0.0562
24.1,13.86,-0.961261695938319,0.063
25.3,13.21,-0.819152044288992,0.0698
26,12.48,-0.615661475325658,0.0766
27,10.97,-0.484809620246337,0.1017
26.6,11.33,-0.358367949545301,0.1451
26.2,10.91,-0.309016994374948,0.1884
26.1,9.7,-0.241921895599668,0.2318
25.7,8.16,-0.292371704722737,0.2752
23.9,9.34,0.104528463267653,0.3186
18.9,7.4,0.224951054343865,0.3332
15.4,8.34,0.17364817766693,0.3191
10.6,8.32,0.275637355816999,0.3051
7.1,7.34,0.292371704722737,0.291
4.5,7,0.374606593415912,0.2769
1.9,5.91,0.4067366430758,0.2628
-1.4,4.37,0.342020143325669,0.2488
-2.2,4.97,0.422618261740699,0.2347
-5.3,4.47,0.559192903470747,0.2206
-6.6,4.46,0.719339800338651,0.2066
-6.1,4.57,0.874619707139396,0.1925
-4.5,4.46,0.939692620785908,0.1784
-7.6,4.02,0.994521895368273,0.1643
-7.5,3.93,0.965925826289068,0.1503
-6,5,0.939692620785908,0.1362
-5.4,4.9,0.939692620785908,0.1221
-3.6,4.33,0.829037572555042,0.108
-1.6,4.32,0.743144825477394,0.094
0.6,3.96,0.731353701619171,0.0799
2.4,3.61,0.719339800338651,0.0658
4,3.39,0.707106781186548,0.0518
4.9,3.54,0.707106781186548,0.0377
4.9,3.25,0.707106781186548,0.0236
4.1,2.97,0.743144825477394,0.0095
3.7,2.27,0.754709580222772,0.0035
3.5,2.62,0.766044443118978,0.0054
2.7,3.26,0.681998360062499,0.0073
1.9,3.05,0.390731128489274,0.0092
-0.2,2.53,-0.156434465040231,0.0112
1.9,3.14,-0.601815023152048,0.0131
2.8,3.54,-0.681998360062498,0.015
3.3,4.56,-0.788010753606722,0.017
4.3,5.75,-0.857167300702112,0.0189
6.3,6.62,-0.90630778703665,0.0208
7.9,7.48,-0.92050485345244,0.0227
9.1,7.35,-0.978147600733806,0.0247
9.5,5.42,-0.92050485345244,0.0266
11,4.74,-0.90630778703665,0.0285
11.4,4.6,-0.719339800338651,0.0305
12.3,4.28,-0.798635510047293,0.0324
13.6,3.97,-0.656059028990507,0.0343
14.6,3.57,-0.309016994374948,0.0362
15.7,3.5,-2.44921270764475e-16,0.0382
15.9,3.41,0.0523359562429438,0.0401
16.3,3.81,0.241921895599668,0.042
16,3.37,0.207911690817759,0.044
14.7,3.89,0.438371146789077,0.0459
13.2,3.58,0.587785252292473,0.0478
11.8,4.08,0.587785252292473,0.0497
10.4,4.19,0.544639035015027,0.0517
9,4.32,0.669130606358858,0.0536
7,4.68,0.669130606358858,0.0555
5.9,5.46,0.656059028990507,0.0575
4.6,5.88,0.743144825477394,0.0594
3.8,4.78,0.798635510047293,0.0613
3.2,3.61,0.719339800338651,0.0632
2.8,5.38,0.743144825477394,0.0652
2,5.78,0.798635510047293,0.0671
1.7,5.91,0.829037572555042,0.069
1.1,6.3,0.809016994374947,0.0804
2.5,7.77,0.848048096156426,0.1011
1.7,6.75,0.90630778703665,0.1218
0.8,7.16,0.809016994374947,0.1425
-0.2,7.75,0.866025403784439,0.1632
-1.1,7.78,0.798635510047293,0.1839
-2.2,8.2,0.788010753606722,0.2046
-2,7.14,0.798635510047293,0.2094
-1.7,6.66,0.754709580222772,0.1982
-1.5,5.74,0.656059028990507,0.187
-1.8,5.61,0.515038074910054,0.1758
-2.4,5.15,0.484809620246337,0.1646
-2.9,5.37,0.4067366430758,0.1534
-5,5.87,0.5,0.1477
-6.1,5.77,0.469471562785891,0.1475
-6.2,5.01,0.438371146789077,0.1474
-6.4,4.43,0.422618261740699,0.1472
-10.3,4.09,0.374606593415912,0.1471
-13.7,3.38,0.325568154457157,0.1469
-15,3.42,0.258819045102521,0.1468
-15.3,2.92,0.104528463267653,0.1466
-16.3,2.69,-0.258819045102521,0.1465
-16.7,2.6,-0.390731128489274,0.1463
-13.8,1.97,-0.5,0.1462
-11.6,1.34,-0.453990499739547,0.146
-11.2,0.2,1,0.1459
-12.9,0.71,-0.99026806874157,0.1457
-18.7,1.75,-0.913545457642601,0.1456
-16.1,3.24,-0.829037572555042,0.1454
-11.6,4.25,-0.891006524188368,0.1453
-7.7,4.85,-0.927183854566787,0.1451
-4.6,2.79,-0.933580426497202,0.145
-2.7,0.89,-0.891006524188368,0.1448
-1.4,1.28,-0.777145961456971,0.1447
-0.5,0.32,-0.309016994374947,0.1445
-0.8,1.43,0.978147600733806,0.1444
-2.5,2.92,0.927183854566787,0.1442
-1.7,2,0.601815023152048,0.1441
-1.3,3.2,0.939692620785908,0.1439
-1.9,4.25,0.891006524188368,0.1438
-2.3,3.51,0.939692620785908,0.1436
-2.6,5.02,0.996194698091746,0.1435
-2.9,5.88,0.951056516295154,0.1433
-3.1,5.76,0.956304755963036,0.1432
-3.6,6.69,0.970295726275996,0.143
-3.9,7.47,0.978147600733806,0.1429
-4.3,7.63,0.981627183447664,0.1427
-4.6,7.6,0.987688340595138,0.1426
-5,7.81,0.974370064785235,0.1404
-4.9,8.06,0.981627183447664,0.1361
-5.1,8.12,0.984807753012208,0.1318
-5.3,7.71,0.974370064785235,0.1275
-5.8,7.76,0.965925826289068,0.1232
-5.5,7.54,0.927183854566787,0.1189
-5,7.56,0.898794046299167,0.1146
-4.2,7.79,0.838670567945424,0.1135
-3.5,7.87,0.766044443118978,0.1156
-2.9,8.15,0.743144825477394,0.1177
-2.9,7.78,0.694658370458997,0.1198
-3.7,7.72,0.669130606358858,0.1219
-4.9,8.5,0.669130606358858,0.124
-3.7,8.28,0.601815023152048,0.1343
-3.4,8.57,0.559192903470747,0.153
-2.9,9.35,0.484809620246337,0.1716
-2.6,10.35,0.390731128489274,0.1902
-2.4,10.91,0.438371146789077,0.2089
-2.9,11.82,0.4067366430758,0.2275
-3,11.4,0.374606593415912,0.2461
-2,11.4,0.374606593415912,0.2648
-0.7,11.65,0.390731128489274,0.2834
0.7,12.09,0.390731128489274,0.302
1.9,12.61,0.422618261740699,0.3207
2.9,13.09,0.5,0.334
3.5,11.32,0.469471562785891,0.3419
4.7,11.8,0.515038074910054,0.3499
6.4,12.35,0.484809620246337,0.3579
8.1,13.36,0.515038074910054,0.3658
9,12.93,0.529919264233205,0.3738
9.9,12.15,0.544639035015027,0.3818
10.6,11.4,0.559192903470747,0.3711
11,10.71,0.573576436351046,0.3418
10.9,10.05,0.681998360062499,0.3125
10.9,8.84,0.788010753606722,0.2832
11,8.65,0.866025403784439,0.2539
11.2,8.81,0.90630778703665,0.2246
9.9,7.55,0.981627183447664,0.2056
9.1,7.65,0.956304755963036,0.1967
8.6,7.65,0.956304755963036,0.1878
8.4,5.92,0.961261695938319,0.179
8.4,4.11,0.997564050259824,0.1701
8.4,3.69,0.754709580222772,0.1612
8.3,4.85,0.374606593415912,0.1524
8.2,5.66,0.292371704722737,0.1435
8.1,6.08,0.156434465040231,0.1347
8.1,6.5,0.0174524064372835,0.1258
8,7.48,-0.139173100960066,0.1169
7.7,7.79,-0.224951054343865,0.1492
8,9.04,-0.422618261740699,0.2228
7.8,10.15,-0.438371146789078,0.2962
6.5,10.42,-0.453990499739547,0.3697
7.7,11.29,-0.5,0.4432
10.8,12.03,-0.453990499739547,0.5168
12.5,12,-0.484809620246337,0.5902
12.9,10.98,-0.5,0.612
12.7,10.79,-0.559192903470747,0.5821
12.2,10.31,-0.629320391049838,0.5522
11.6,9.98,-0.669130606358858,0.5223
10.6,9.55,-0.719339800338651,0.4924
9.1,9.25,-0.777145961456971,0.4625
7.5,9.06,-0.681998360062498,0.4303
7.5,9.06,-0.743144825477395,0.396
7.5,8.6,-0.809016994374948,0.3617
7.3,7.46,-0.848048096156426,0.3274
6.8,6.31,-0.891006524188368,0.2931
6.1,5.26,-0.987688340595138,0.2588
7.3,6.04,-0.978147600733806,0.2244
8.1,7.16,-0.891006524188368,0.1901
8.5,8.47,-0.866025403784438,0.1558
9.4,10.32,-0.848048096156426,0.1215
11.1,11.6,-0.809016994374947,0.0872
11.5,12.18,-0.809016994374947,0.1139
11.7,11.43,-0.819152044288992,0.2018
10.4,10.48,-0.933580426497202,0.2896
10.2,11.15,-0.987688340595138,0.3775
12,10.9,-1,0.4654
15,10.64,-0.996194698091746,0.5532
18.1,10.89,-0.974370064785235,0.6411
20.3,11.39,-0.939692620785908,0.6929
21.7,12,-0.874619707139396,0.7088
21.9,11.79,-0.838670567945424,0.7246
22.3,12.73,-0.829037572555042,0.7404
22.3,13.57,-0.819152044288992,0.7562
22.5,14.12,-0.766044443118978,0.7721
21.7,14.43,-0.681998360062498,0.7783
21.6,14.93,-0.629320391049838,0.7749
21.7,15.07,-0.573576436351046,0.7715
20.8,16.2,-0.484809620246337,0.7681
18.1,16.06,-0.453990499739547,0.7647
15.5,14.24,-0.358367949545301,0.7612
11.6,15.1,-0.390731128489274,0.7578
7.3,14.8,-0.258819045102521,0.7544
6.7,12.12,-0.422618261740699,0.751
3.9,14.81,-0.544639035015027,0.7476
0.5,14.98,-0.544639035015027,0.7442
-1.8,15.29,-0.529919264233205,0.7257
-4.4,14.32,-0.529919264233205,0.6921
-5.4,13.63,-0.515038074910054,0.6586
-6.7,13.52,-0.529919264233205,0.625
-8,13.07,-0.573576436351046,0.5914
-8.9,12.64,-0.601815023152048,0.5579
-9.4,12.01,-0.629320391049838,0.5243
-9.8,11.38,-0.707106781186548,0.5046
-10.1,10.71,-0.754709580222772,0.4989
-10.1,9.99,-0.819152044288992,0.4931
-10,9.27,-0.874619707139396,0.4874
-10.2,9.19,-0.927183854566787,0.4816
-11.1,9.31,-0.965925826289068,0.4759
-12.1,9.5,-0.99026806874157,0.4637
-12,9.3,-0.999847695156391,0.445
-11.9,9.33,-0.996194698091746,0.4263
-11.3,9.75,-0.974370064785235,0.4076
-10.7,10.05,-0.927183854566787,0.3889
-9.8,10.29,-0.829037572555042,0.3702
-7.1,10.18,-0.719339800338651,0.3516
-5.8,9.9,-0.707106781186547,0.3329
-2.3,9.42,-0.798635510047293,0.3142
0.2,8.93,-0.927183854566787,0.2955
0.5,8.3,-0.987688340595138,0.2768
-0.8,9.55,-0.719339800338651,0.26
-0.5,10.66,-0.484809620246337,0.245
-1.8,10.1,-0.275637355816999,0.23
-5.3,9.54,-0.0871557427476583,0.215
-8.3,8.8,-0.0174524064372836,0.2
-9.5,7.81,0.0523359562429438,0.185
-9.4,7.03,0.104528463267653,0.17
-8.8,5.62,0.0871557427476582,0.1729
-8.2,4.2,0.0523359562429438,0.1938
-7.7,3.29,-0.342020143325669,0.2147
-7.2,3.34,-0.629320391049838,0.2356
-8.4,3.05,-0.529919264233205,0.2565
-9.1,1.87,-0.275637355816999,0.2774
-7.9,1.06,0.656059028990507,0.2982
-9.7,1.66,0.544639035015027,0.3191
-9.7,4.37,-0.190808995376545,0.34
-9.4,6.93,-0.309016994374947,0.3609
-8.7,8.6,-0.484809620246337,0.3818
-6.8,9.1,-0.587785252292473,0.4026
-5.1,9.21,-0.656059028990507,0.4235
-2.6,9.76,-0.719339800338651,0.4444
0.1,9.64,-0.754709580222772,0.4653
3.1,10.29,-0.829037572555042,0.4862
6.2,10.59,-0.981627183447664,0.5071
9.7,11.16,-0.951056516295154,0.4993
12.1,12.24,-0.788010753606722,0.4629
10.9,13,-0.64278760968654,0.4264
11.4,13.24,-0.515038074910054,0.39
10.1,11.98,-0.374606593415912,0.3536
8.3,10.5,-0.241921895599668,0.3171
6.3,9.47,-0.190808995376545,0.2807
4.8,8.88,-0.20791169081776,0.2444
4.3,8.32,-0.224951054343865,0.2082
3.7,7.16,-0.20791169081776,0.172
2.7,7.09,-0.275637355816999,0.1358
1.8,6.8,-0.292371704722737,0.0996
-0.7,5.95,-0.292371704722737,0.0634
-3.2,5.57,-0.156434465040231,0.0457
-5.3,4.8,-2.44921270764475e-16,0.0467
-6.2,4.16,0.17364817766693,0.0477
-5.8,2.63,0.156434465040231,0.0487
-5.5,1.55,0.258819045102521,0.0496
-5.3,0.58,0.857167300702112,0.0506
-5.5,1.79,0.891006524188368,0.0516
-5.9,3.47,0.544639035015027,0.0526
-6,4.85,0.374606593415912,0.0536
-6.2,5.85,0.224951054343865,0.0545
-5.7,6.72,0.0697564737441255,0.0555
-4.9,7.64,0.104528463267654,0.1061
-6.2,8.03,0.0871557427476582,0.2063
-6.8,9.07,0.121869343405148,0.3065
-5.3,10.69,0.139173100960065,0.4068
-4.2,11.72,0.224951054343865,0.507
-1.8,12.91,0.17364817766693,0.6072
0.9,13.16,0.190808995376545,0.7074
2.4,13.98,0.207911690817759,0.7515
4.3,14.91,0.121869343405148,0.7394
6.9,14,-0.0174524064372836,0.7273
9.6,13.17,-0.258819045102521,0.7152
13.8,11.12,-0.615661475325658,0.7031
20.2,10.88,-0.945518575599317,0.691
31.7,13.95,-0.838670567945424,0.6848
32.1,14.31,-0.891006524188368,0.6844
32,16.43,-0.866025403784439,0.684
23.8,21.19,-0.325568154457157,0.6836
8.9,22.97,-0.529919264233205,0.6833
0.6,22.72,-0.342020143325669,0.6829
-1.6,21,-0.241921895599668,0.6825
-2.6,18.52,-0.275637355816999,0.6821
-3.6,16.35,-0.325568154457157,0.6817
-3.5,15.62,-0.325568154457157,0.6813
-1.7,16.1,-0.292371704722737,0.6809
-1,15.65,-0.309016994374948,0.6523
-2.4,14.39,-0.309016994374948,0.5954
-1.9,13.69,-0.309016994374948,0.5385
-2.9,12.65,-0.374606593415912,0.4816
-2.4,12.26,-0.469471562785891,0.4247
-0.2,12.39,-0.469471562785891,0.3678
2,12.64,-0.5,0.3109
3.8,12.04,-0.587785252292473,0.3238
5.5,10.82,-0.694658370458998,0.4062
6.9,8.8,-0.766044443118978,0.4888
7.3,15.15,-0.669130606358858,0.5712
4.4,13.98,-0.529919264233205,0.6538
3.1,10.84,-0.669130606358858,0.7363
2.5,15.35,-0.73135370161917,0.7742
0.6,14.01,-0.777145961456971,0.7676
1.4,15.85,-0.743144825477395,0.761
0.1,15.59,-0.656059028990507,0.7544
-1.4,15.2,-0.601815023152048,0.7478
-2.4,15.84,-0.559192903470747,0.7413
-4.2,15.54,-0.587785252292473,0.7347
-5.9,14.7,-0.544639035015027,0.7281
-7.2,16.02,-0.422618261740699,0.7215
-9.3,15.5,-0.5,0.7149
-11.1,14.32,-0.469471562785891,0.7083
-12.3,14.41,-0.469471562785891,0.7077
-16,14.2,-0.529919264233205,0.7131
-17,14.41,-0.515038074910054,0.7185
-17.9,14.15,-0.529919264233205,0.7239
-18.1,14.23,-0.544639035015027,0.7293
-17.9,14.32,-0.529919264233205,0.7347
-17.9,15.27,-0.484809620246337,0.7401
-18.4,15.98,-0.484809620246337,0.7363
-18.7,15.98,-0.484809620246337,0.7233
-18.8,15.93,-0.469471562785891,0.7104
-19.1,16.02,-0.469471562785891,0.6974
-19.7,15.79,-0.438371146789078,0.6844
-20.7,14.91,-0.4067366430758,0.6715
-24.2,12.12,-0.422618261740699,0.6389
-25,11.69,-0.4067366430758,0.5866
-25.6,11.24,-0.4067366430758,0.5344
-26,10.96,-0.453990499739547,0.4821
-26.1,10.62,-0.5,0.4299
-26.5,10.15,-0.529919264233205,0.3776
-26.9,9.63,-0.544639035015027,0.3254
-27.8,8.74,-0.544639035015027,0.2731
-28.6,7.9,-0.615661475325658,0.2209
-29.4,7.22,-0.669130606358858,0.1686
-30.1,6.65,-0.73135370161917,0.1164
-30.5,7,-0.798635510047293,0.084
-30.5,7.11,-0.777145961456971,0.0715
-30.8,6.88,-0.754709580222772,0.059
-31.2,6.64,-0.798635510047293,0.0465
-30.5,6.13,-0.829037572555042,0.034
-28.5,5.41,-0.882947592858927,0.0215
-25.8,4.36,-0.848048096156426,0.009
-23.3,3.28,-0.857167300702112,0.0025
-21.8,2.06,-0.970295726275997,0.0021
-20.9,1.32,-0.987688340595138,0.0016
-21.1,1.4,1.22460635382238e-16,0.0011
-22.6,3.28,-0.20791169081776,7e-04
-25.5,4.11,-0.309016994374947,2e-04
-25,4.43,-0.422618261740699,0.0099
-25.1,4.26,-0.156434465040231,0.0298
-23.6,5.2,0.0174524064372834,0.0496
-22.3,6.11,-0.0697564737441253,0.0694
-22.5,7.13,-0.104528463267653,0.0893
-23.3,7.91,-0.0523359562429436,0.1091
-22.9,9.24,-0.104528463267653,0.129
-21.9,9.69,-0.139173100960066,0.1488
-20.8,9.81,-0.0348994967025009,0.1686
-19.5,9.82,0.0697564737441255,0.1885
-18.5,9.9,0.139173100960065,0.2083
-17.7,10.31,0.241921895599668,0.2089
-16.4,10.19,0.275637355816999,0.1903
-14.9,9.84,0.292371704722737,0.1717
-14.1,9.33,0.292371704722737,0.1531
-13,8.92,0.309016994374948,0.1345
-11.5,8.64,0.275637355816999,0.1159
-9.5,7.77,0.207911690817759,0.0973
-7.3,8.26,0.292371704722737,0.0915
-5.8,7.16,0.258819045102521,0.0986
-3.7,6.31,0.0523359562429438,0.1056
-2.3,5.61,0.0697564737441255,0.1126
-2.3,5.32,0.0697564737441255,0.1197
-3.4,5.7,0.0348994967025011,0.1267
-5.7,5.5,-0.0348994967025009,0.1406
-5.3,5.71,-0.190808995376545,0.1612
-4.6,6.04,-0.453990499739547,0.1819
-4,5.67,-0.656059028990507,0.2026
-2.7,5.47,-0.642787609686539,0.2232
-2,5.52,-0.529919264233205,0.2439
1.2,7.03,-0.4067366430758,0.2645
2.3,7.33,-0.438371146789077,0.2852
3.6,8.02,-0.390731128489274,0.3059
5.2,9.47,-0.374606593415912,0.3265
6.4,11.07,-0.342020143325669,0.3472
8.1,11.94,-0.275637355816999,0.3848
9.3,12.69,-0.275637355816999,0.4395
10.2,13.19,-0.241921895599668,0.4941
13.5,13.04,-0.190808995376545,0.5488
13.8,13.61,-0.20791169081776,0.6034
14.6,14.06,-0.390731128489274,0.658
17.7,14.56,-0.529919264233205,0.7127
21.1,14.86,-0.681998360062498,0.7315
25.1,15.35,-0.73135370161917,0.7144
27.6,15.12,-0.838670567945424,0.6973
28.4,14.95,-0.927183854566787,0.6802
29.7,14.63,-0.965925826289068,0.6631
30.7,14.08,-0.981627183447664,0.646
30.6,13.19,-0.992546151641322,0.6139
31.1,12.21,-0.999390827019096,0.5666
30.4,10.11,-0.999390827019096,0.5193
27.6,7.52,-0.997564050259824,0.472
25.8,6.22,-0.996194698091746,0.4248
24.3,4.65,-0.987688340595138,0.3775
22.2,3.47,-0.754709580222772,0.3302
21.8,5.63,0.342020143325669,0.283
16.5,7.31,0.5,0.2357
13.7,8.16,0.587785252292473,0.1884
11.8,8.39,0.629320391049837,0.1411
10.5,8.28,0.681998360062498,0.1102
7.9,7.99,0.681998360062498,0.0956
6.8,7.37,0.743144825477394,0.081
6.3,5.82,0.945518575599317,0.0664
7,6.74,0.965925826289068,0.0518
9.1,8.2,0.961261695938319,0.0372
10.9,5.84,0.992546151641322,0.0226
12.3,5.51,0.978147600733806,0.0297
14.1,4.85,0.99026806874157,0.0587
15.4,2.94,0.984807753012208,0.0876
16.3,3.68,0.707106781186548,0.1166
16.7,2.19,0.681998360062499,0.1456
14.2,2.6,0.92050485345244,0.1745
14.3,0.94,-0.848048096156426,0.2035
14,1.26,-0.309016994374947,0.2324
11.4,2.39,-0.544639035015027,0.2614
13.4,4.39,-0.681998360062498,0.2903
14.5,5.16,-0.927183854566787,0.3193
14.2,6.71,-0.422618261740699,0.3482
13.9,7.79,-0.224951054343865,0.3772
13.2,8.51,-0.0523359562429444,0.4062
11.8,9.01,0.0523359562429438,0.4351
10.9,10.8,0.0174524064372835,0.4641
10,12.81,0.0523359562429438,0.493
8.9,12.21,0.139173100960065,0.508
6.6,13.1,0.275637355816999,0.5091
4.8,13.57,0.325568154457157,0.5102
4.1,11.68,0.3583679495453,0.5112
4,11.69,0.4067366430758,0.5123
4.3,10.2,0.438371146789077,0.5134
4.2,9.57,0.529919264233205,0.5145
4.2,9.35,0.484809620246337,0.5206
3.7,9.6,0.241921895599668,0.5319
4,10.18,0.190808995376545,0.5431
3.4,10.91,0.309016994374947,0.5544
2.9,10.94,0.390731128489274,0.5656
2.7,12.3,0.469471562785891,0.5769
-1.6,13.67,0.104528463267653,0.5855
-2.2,14.12,0.207911690817759,0.5916
-1.9,9,0.5,0.5976
-2.3,8.88,0.207911690817759,0.6037
-3.6,8.91,-0.0523359562429444,0.6097
-4.4,8.95,-0.309016994374948,0.6158
-4.5,11.99,-0.469471562785891,0.6218
-5.6,11.82,-0.4067366430758,0.6278
-6.1,13.13,-0.390731128489274,0.6339
-6.6,12.66,-0.438371146789078,0.6399
-7.7,12.52,-0.438371146789078,0.646
-9.4,12.88,-0.342020143325669,0.6457
-11.7,11.4,-0.453990499739547,0.6391
-11.5,12.57,-0.573576436351046,0.6326
-11.2,14.04,-0.587785252292473,0.626
-11.2,13.32,-0.587785252292473,0.6194
-10.7,11.73,-0.559192903470747,0.6129
-10.4,11.84,-0.544639035015027,0.6063
-9.8,11.46,-0.529919264233205,0.5748
-9.1,12.03,-0.438371146789078,0.5185
-8.8,11.67,-0.342020143325669,0.4622
-8.6,9.86,-0.390731128489274,0.4058
-9,9.26,-0.422618261740699,0.3495
-10,8.85,-0.453990499739547,0.2932
-10.7,8.1,-0.309016994374948,0.2573
-11.3,7.97,-0.309016994374948,0.2418
-11.3,7.79,-0.224951054343865,0.2264
-11.5,9.5,-0.0174524064372836,0.2109
-10.9,10.3,0.190808995376545,0.1955
-10.6,10.1,0.190808995376545,0.18
-10.6,7.1,0.17364817766693,0.1645
-9.9,5.38,0.309016994374947,0.1491
-10.1,4.91,0.544639035015027,0.1336
-10,5.04,0.629320391049837,0.1182
-9.9,3.81,0.866025403784439,0.1027
-9.3,4.16,0.984807753012208,0.0882
-10.4,5.25,0.642787609686539,0.0746
-9.8,4.32,0.743144825477394,0.0611
-9.4,4.08,0.981627183447664,0.0475
-8.9,4.82,0.996194698091746,0.0339
-8,4.9,0.978147600733806,0.0204
-7.3,4.96,0.945518575599317,0.0068
-6.5,4.85,0.848048096156426,0.0042
-5.9,5.09,0.707106781186547,0.0125
-5.2,4.67,0.707106781186547,0.0208
-4.8,5.42,0.788010753606722,0.0292
-4.8,5.69,0.829037572555042,0.0375
-4.7,5.58,0.809016994374947,0.0458
-6.2,4.68,0.743144825477394,0.0511
-6.1,4.33,0.642787609686539,0.0534
-5.7,4.39,0.4067366430758,0.0557
-5.6,6.28,0.601815023152048,0.058
-5.4,4.08,0.515038074910054,0.0602
